LaunchHours,TrackNum,StepTime,Latitude,Longitude,Height,GeodesicRMSE
2778.0,364, 135.0, 51.35,  -6.278,  28.301,   553.3
2778.0,364, 138.0, 52.00,  -5.161,  28.301,   553.3
2778.0,364, 141.0, 52.47,  -4.000,  28.301,   553.3
2784.0,365,   0.0, 50.21, -66.376,  19.388,    48.0
2784.0,365,   3.0, 50.40, -65.102,  19.388,    48.0
2784.0,365,   6.0, 50.77, -64.196,  19.388,    48.0
2784.0,365,   9.0, 51.30, -63.520,  19.388,    48.0
2784.0,365,  12.0, 51.86, -62.592,  19.388,    48.0
2784.0,365,  15.0, 52.30, -61.383,  19.388,    48.0
2784.0,365,  18.0, 52.76, -60.368,  19.388,    48.0
2784.0,365,  21.0, 53.25, -59.492,  19.388,    48.0
2784.0,365,  24.0, 53.81, -58.384,  19.388,    48.0
2784.0,365,  27.0, 54.08, -57.876,  21.665,    48.0
2784.0,365,  30.0, 54.35, -57.310,  21.665,    48.0
2784.0,365,  33.0, 54.56, -56.565,  21.665,    48.0
2784.0,365,  36.0, 54.78, -55.859,  21.665,    48.0
2784.0,365,  39.0, 55.04, -55.176,  21.665,    48.0
2784.0,365,  42.0, 55.41, -54.503,  21.665,    48.0
2784.0,365,  45.0, 55.79, -53.656,  21.665,    48.0
2784.0,365,  48.0, 56.05, -52.670,  21.665,    48.0
2784.0,365,  51.0, 56.68, -49.042,  15.872,    48.0
2784.0,365,  54.0, 57.16, -45.583,  15.872,    48.0
2784.0,365,  57.0, 57.57, -41.850,  15.872,    48.0
2784.0,365,  60.0, 57.67, -38.151,  15.872,    48.0
2784.0,365,  63.0, 57.47, -34.529,  15.872,    48.0
2784.0,365,  66.0, 57.13, -31.545,  15.872,    48.0
2784.0,365,  69.0, 56.85, -28.634,  15.872,    48.0
2784.0,365,  72.0, 56.38, -25.868,  15.872,    48.0
2784.0,365,  75.0, 55.77, -23.228,  15.872,    48.0
2784.0,365,  78.0, 55.13, -21.186,  15.872,    48.0
2784.0,365,  81.0, 54.74, -19.429,  15.872,    48.0
2784.0,365,  84.0, 54.27, -17.851,  15.872,    48.0
2784.0,365,  87.0, 53.84, -16.639,  15.872,    48.0
2784.0,365,  90.0, 53.45, -15.230,  15.872,    48.0
2784.0,365,  93.0, 53.09, -13.712,  15.872,    48.0
2784.0,365,  96.0, 52.88, -12.551,  15.872,    48.0
2784.0,365,  99.0, 52.61, -11.722,  15.872,    48.0
2784.0,365, 102.0, 52.34, -10.509,  15.872,    48.0
2784.0,365, 105.0, 52.11,  -9.152,  15.872,    48.0
2784.0,365, 108.0, 52.14,  -8.187,  15.872,    48.0
2784.0,365, 111.0, 52.33,  -7.503,  15.872,    48.0
2784.0,365, 114.0, 52.47,  -6.465,  15.872,    48.0
2784.0,365, 117.0, 52.55,  -5.021,  15.872,    48.0
2784.0,365, 120.0, 52.76,  -4.026,  15.872,    48.0
2784.0,365, 123.0, 52.77,  -4.000,  15.872,    48.0
2790.0,366,   0.0, 50.21, -66.376,  19.761,    58.5
2790.0,366,   3.0, 50.79, -65.759,  19.761,    58.5
2790.0,366,   6.0, 51.29, -64.855,  19.761,    58.5
2790.0,366,   9.0, 51.63, -63.662,  19.761,    58.5
2790.0,366,  12.0, 52.08, -62.629,  19.761,    58.5
2790.0,366,  15.0, 52.63, -61.595,  19.761,    58.5
2790.0,366,  18.0, 53.14, -60.535,  19.761,    58.5
2790.0,366,  21.0, 53.71, -59.305,  19.761,    58.5
2790.0,366,  24.0, 54.15, -57.923,  19.761,    58.5
2790.0,366,  27.0, 54.94, -55.882,  18.021,    58.5
2790.0,366,  30.0, 55.53, -53.817,  18.021,    58.5
2790.0,366,  33.0, 56.05, -51.990,  18.021,    58.5
2790.0,366,  36.0, 56.65, -50.129,  18.021,    58.5
2790.0,366,  39.0, 57.24, -47.982,  18.021,    58.5
2790.0,366,  42.0, 57.51, -45.678,  18.021,    58.5
2790.0,366,  45.0, 57.52, -43.203,  18.021,    58.5
2790.0,366,  48.0, 57.54, -41.053,  18.021,    58.5
2790.0,366,  51.0, 57.68, -37.551,  16.181,    58.5
2790.0,366,  54.0, 57.53, -34.199,  16.181,    58.5
2790.0,366,  57.0, 57.14, -31.527,  16.181,    58.5
2790.0,366,  60.0, 56.79, -29.258,  16.181,    58.5
2790.0,366,  63.0, 56.43, -26.717,  16.181,    58.5
2790.0,366,  66.0, 55.93, -24.341,  16.181,    58.5
2790.0,366,  69.0, 55.25, -22.399,  16.181,    58.5
2790.0,366,  72.0, 54.75, -20.768,  16.181,    58.5
2790.0,366,  75.0, 54.28, -19.165,  16.181,    58.5
2790.0,366,  78.0, 53.85, -17.703,  16.181,    58.5
2790.0,366,  81.0, 53.47, -16.760,  16.181,    58.5
2790.0,366,  84.0, 53.12, -15.426,  16.181,    58.5
2790.0,366,  87.0, 52.78, -13.938,  16.181,    58.5
2790.0,366,  90.0, 52.50, -12.974,  16.181,    58.5
2790.0,366,  93.0, 52.28, -12.192,  16.181,    58.5
2790.0,366,  96.0, 52.06, -11.125,  16.181,    58.5
2790.0,366,  99.0, 51.83,  -9.751,  16.181,    58.5
2790.0,366, 102.0, 51.84,  -8.910,  16.181,    58.5
2790.0,366, 105.0, 51.94,  -8.306,  16.181,    58.5
2790.0,366, 108.0, 52.00,  -7.344,  16.181,    58.5
2790.0,366, 111.0, 52.01,  -5.986,  16.181,    58.5
2790.0,366, 114.0, 52.25,  -5.048,  16.181,    58.5
2790.0,366, 117.0, 52.53,  -4.506,  16.181,    58.5
2790.0,366, 120.0, 52.75,  -4.000,  16.181,    58.5
2796.0,367,   0.0, 50.21, -66.376,  15.823,    56.6
2796.0,367,   3.0, 51.23, -64.278,  15.823,    56.6
2796.0,367,   6.0, 52.41, -62.021,  15.823,    56.6
2796.0,367,   9.0, 53.52, -59.584,  15.823,    56.6
2796.0,367,  12.0, 54.57, -57.079,  15.823,    56.6
2796.0,367,  15.0, 55.40, -54.385,  15.823,    56.6
2796.0,367,  18.0, 56.19, -51.782,  15.823,    56.6
2796.0,367,  21.0, 57.09, -48.755,  15.823,    56.6
2796.0,367,  24.0, 57.73, -45.939,  15.823,    56.6
2796.0,367,  27.0, 57.55, -44.577,  29.012,    56.6
2796.0,367,  30.0, 57.36, -42.799,  29.012,    56.6
2796.0,367,  33.0, 57.17, -40.653,  29.012,    56.6
2796.0,367,  36.0, 56.90, -38.328,  29.012,    56.6
2796.0,367,  39.0, 56.25, -35.811,  29.012,    56.6
2796.0,367,  42.0, 55.57, -33.961,  29.012,    56.6
2796.0,367,  45.0, 55.08, -32.722,  29.012,    56.6
2796.0,367,  48.0, 54.83, -31.124,  29.012,    56.6
2796.0,367,  51.0, 54.74, -28.980,  29.012,    56.6
2796.0,367,  54.0, 54.65, -27.092,  29.012,    56.6
2796.0,367,  57.0, 54.74, -25.205,  29.012,    56.6
2796.0,367,  60.0, 54.30, -22.596,  29.012,    56.6
2796.0,367,  63.0, 53.04, -20.266,  29.012,    56.6
2796.0,367,  66.0, 52.51, -18.864,  29.012,    56.6
2796.0,367,  69.0, 52.54, -16.877,  29.012,    56.6
2796.0,367,  72.0, 52.67, -15.150,  29.012,    56.6
2796.0,367,  75.0, 53.00, -13.637,  29.012,    56.6
2796.0,367,  78.0, 53.25, -11.852,  29.012,    56.6
2796.0,367,  81.0, 53.31,  -9.585,  29.012,    56.6
2796.0,367,  84.0, 53.10,  -7.629,  29.012,    56.6
2796.0,367,  87.0, 52.58,  -6.356,  29.012,    56.6
2796.0,367,  90.0, 52.37,  -4.986,  29.012,    56.6
2796.0,367,  93.0, 52.49,  -4.000,  29.012,    56.6
2802.0,368,   0.0, 50.21, -66.376,  21.618,    34.9
2802.0,368,   3.0, 50.67, -65.581,  21.618,    34.9
2802.0,368,   6.0, 51.03, -64.794,  21.618,    34.9
2802.0,368,   9.0, 51.49, -64.028,  21.618,    34.9
2802.0,368,  12.0, 51.91, -63.238,  21.618,    34.9
2802.0,368,  15.0, 52.29, -62.560,  21.618,    34.9
2802.0,368,  18.0, 52.71, -61.841,  21.618,    34.9
2802.0,368,  21.0, 53.10, -60.977,  21.618,    34.9
2802.0,368,  24.0, 53.49, -60.347,  21.618,    34.9
2802.0,368,  27.0, 54.76, -57.236,  15.820,    34.9
2802.0,368,  30.0, 55.74, -53.903,  15.820,    34.9
2802.0,368,  33.0, 56.41, -50.282,  15.820,    34.9
2802.0,368,  36.0, 56.98, -46.666,  15.820,    34.9
2802.0,368,  39.0, 57.39, -43.007,  15.820,    34.9
2802.0,368,  42.0, 57.61, -39.157,  15.820,    34.9
2802.0,368,  45.0, 57.52, -35.462,  15.820,    34.9
2802.0,368,  48.0, 57.22, -32.184,  15.820,    34.9
2802.0,368,  51.0, 56.93, -29.164,  15.820,    34.9
2802.0,368,  54.0, 56.48, -26.336,  15.820,    34.9
2802.0,368,  57.0, 55.95, -23.679,  15.820,    34.9
2802.0,368,  60.0, 55.31, -21.603,  15.820,    34.9
2802.0,368,  63.0, 54.92, -19.825,  15.820,    34.9
2802.0,368,  66.0, 54.43, -18.223,  15.820,    34.9
2802.0,368,  69.0, 53.97, -16.680,  15.820,    34.9
2802.0,368,  72.0, 53.57, -15.255,  15.820,    34.9
2802.0,368,  75.0, 53.20, -13.730,  15.820,    34.9
2802.0,368,  78.0, 52.99, -12.560,  15.820,    34.9
2802.0,368,  81.0, 52.71, -11.722,  15.820,    34.9
2802.0,368,  84.0, 52.44, -10.493,  15.820,    34.9
2802.0,368,  87.0, 52.19,  -9.115,  15.820,    34.9
2802.0,368,  90.0, 52.22,  -8.139,  15.820,    34.9
2802.0,368,  93.0, 52.40,  -7.450,  15.820,    34.9
2802.0,368,  96.0, 52.54,  -6.402,  15.820,    34.9
2802.0,368,  99.0, 52.61,  -4.936,  15.820,    34.9
2802.0,368, 102.0, 52.90,  -4.000,  15.820,    34.9
2808.0,369,   0.0, 50.21, -66.376,  23.360,    65.9
2808.0,369,   3.0, 50.46, -65.369,  23.360,    65.9
2808.0,369,   6.0, 50.68, -64.658,  23.360,    65.9
2808.0,369,   9.0, 50.86, -64.211,  23.360,    65.9
2808.0,369,  12.0, 51.10, -63.794,  23.360,    65.9
2808.0,369,  15.0, 51.50, -63.331,  23.360,    65.9
2808.0,369,  18.0, 51.82, -62.669,  23.360,    65.9
2808.0,369,  21.0, 52.02, -61.904,  23.360,    65.9
2808.0,369,  24.0, 52.27, -61.369,  23.360,    65.9
2808.0,369,  27.0, 53.36, -58.172,  15.914,    65.9
2808.0,369,  30.0, 54.24, -54.983,  15.914,    65.9
2808.0,369,  33.0, 55.09, -51.845,  15.914,    65.9
2808.0,369,  36.0, 55.84, -48.184,  15.914,    65.9
2808.0,369,  39.0, 56.32, -44.325,  15.914,    65.9
2808.0,369,  42.0, 56.48, -40.459,  15.914,    65.9
2808.0,369,  45.0, 56.43, -36.916,  15.914,    65.9
2808.0,369,  48.0, 56.31, -33.536,  15.914,    65.9
2808.0,369,  51.0, 55.98, -30.302,  15.914,    65.9
2808.0,369,  54.0, 55.47, -27.350,  15.914,    65.9
2808.0,369,  57.0, 54.92, -24.721,  15.914,    65.9
2808.0,369,  60.0, 54.38, -22.408,  15.914,    65.9
2808.0,369,  63.0, 53.94, -20.285,  15.914,    65.9
2808.0,369,  66.0, 53.48, -18.448,  15.914,    65.9
2808.0,369,  69.0, 53.10, -16.374,  15.914,    65.9
2808.0,369,  72.0, 52.83, -14.755,  15.914,    65.9
2808.0,369,  75.0, 52.53, -13.583,  15.914,    65.9
2808.0,369,  78.0, 52.21, -12.369,  15.914,    65.9
2808.0,369,  81.0, 51.94, -10.945,  15.914,    65.9
2808.0,369,  84.0, 51.81,  -9.952,  15.914,    65.9
2808.0,369,  87.0, 51.82,  -9.217,  15.914,    65.9
2808.0,369,  90.0, 51.82,  -8.240,  15.914,    65.9
2808.0,369,  93.0, 51.80,  -6.840,  15.914,    65.9
2808.0,369,  96.0, 51.85,  -5.828,  15.914,    65.9
2808.0,369,  99.0, 52.01,  -5.249,  15.914,    65.9
2808.0,369, 102.0, 52.30,  -4.439,  15.914,    65.9
2808.0,369, 105.0, 52.42,  -4.000,  15.914,    65.9
2814.0,370,   0.0, 50.21, -66.376,  21.772,    58.6
2814.0,370,   3.0, 50.64, -65.402,  21.772,    58.6
2814.0,370,   6.0, 51.03, -64.635,  21.772,    58.6
2814.0,370,   9.0, 51.47, -63.916,  21.772,    58.6
2814.0,370,  12.0, 51.89, -63.073,  21.772,    58.6
2814.0,370,  15.0, 52.27, -62.132,  21.772,    58.6
2814.0,370,  18.0, 52.58, -61.461,  21.772,    58.6
2814.0,370,  21.0, 52.92, -60.638,  21.772,    58.6
2814.0,370,  24.0, 53.13, -59.728,  21.772,    58.6
2814.0,370,  27.0, 53.33, -58.904,  21.772,    58.6
2814.0,370,  30.0, 53.53, -58.122,  21.772,    58.6
2814.0,370,  33.0, 53.77, -57.340,  21.772,    58.6
2814.0,370,  36.0, 53.97, -56.461,  21.772,    58.6
2814.0,370,  39.0, 54.15, -55.557,  21.772,    58.6
2814.0,370,  42.0, 54.20, -54.602,  21.772,    58.6
2814.0,370,  45.0, 54.13, -53.850,  21.772,    58.6
2814.0,370,  48.0, 54.10, -52.982,  21.772,    58.6
2814.0,370,  51.0, 54.63, -49.355,  15.993,    58.6
2814.0,370,  54.0, 54.91, -45.669,  15.993,    58.6
2814.0,370,  57.0, 54.95, -42.211,  15.993,    58.6
2814.0,370,  60.0, 55.07, -38.508,  15.993,    58.6
2814.0,370,  63.0, 55.09, -34.350,  15.993,    58.6
2814.0,370,  66.0, 54.81, -30.859,  15.993,    58.6
2814.0,370,  69.0, 54.36, -27.872,  15.993,    58.6
2814.0,370,  72.0, 54.06, -24.738,  15.993,    58.6
2814.0,370,  75.0, 53.76, -21.746,  15.993,    58.6
2814.0,370,  78.0, 53.44, -19.367,  15.993,    58.6
2814.0,370,  81.0, 53.14, -17.181,  15.993,    58.6
2814.0,370,  84.0, 52.84, -15.002,  15.993,    58.6
2814.0,370,  87.0, 52.69, -12.948,  15.993,    58.6
2814.0,370,  90.0, 52.61, -11.307,  15.993,    58.6
2814.0,370,  93.0, 52.51,  -9.897,  15.993,    58.6
2814.0,370,  96.0, 52.45,  -8.502,  15.993,    58.6
2814.0,370,  99.0, 52.50,  -7.197,  15.993,    58.6
2814.0,370, 102.0, 52.72,  -6.053,  15.993,    58.6
2814.0,370, 105.0, 53.00,  -4.862,  15.993,    58.6
2814.0,370, 108.0, 53.14,  -4.000,  15.993,    58.6
2820.0,371,   0.0, 50.21, -66.376,  15.814,    33.3
2820.0,371,   3.0, 51.49, -64.004,  15.814,    33.3
2820.0,371,   6.0, 52.89, -61.422,  15.814,    33.3
2820.0,371,   9.0, 54.21, -58.440,  15.814,    33.3
2820.0,371,  12.0, 55.18, -55.139,  15.814,    33.3
2820.0,371,  15.0, 56.03, -51.677,  15.814,    33.3
2820.0,371,  18.0, 56.71, -47.966,  15.814,    33.3
2820.0,371,  21.0, 57.17, -44.283,  15.814,    33.3
2820.0,371,  24.0, 57.44, -40.454,  15.814,    33.3
2820.0,371,  27.0, 57.43, -36.852,  15.814,    33.3
2820.0,371,  30.0, 57.20, -33.379,  15.814,    33.3
2820.0,371,  33.0, 56.94, -30.260,  15.814,    33.3
2820.0,371,  36.0, 56.48, -27.411,  15.814,    33.3
2820.0,371,  39.0, 55.96, -24.777,  15.814,    33.3
2820.0,371,  42.0, 55.28, -22.364,  15.814,    33.3
2820.0,371,  45.0, 54.74, -20.350,  15.814,    33.3
2820.0,371,  48.0, 54.28, -18.621,  15.814,    33.3
2820.0,371,  51.0, 53.82, -17.081,  15.814,    33.3
2820.0,371,  54.0, 53.37, -15.536,  15.814,    33.3
2820.0,371,  57.0, 53.01, -14.017,  15.814,    33.3
2820.0,371,  60.0, 52.76, -12.713,  15.814,    33.3
2820.0,371,  63.0, 52.48, -11.878,  15.814,    33.3
2820.0,371,  66.0, 52.21, -10.654,  15.814,    33.3
2820.0,371,  69.0, 51.97,  -9.280,  15.814,    33.3
2820.0,371,  72.0, 51.94,  -8.386,  15.814,    33.3
2820.0,371,  75.0, 51.98,  -7.768,  15.814,    33.3
2820.0,371,  78.0, 51.98,  -6.709,  15.814,    33.3
2820.0,371,  81.0, 52.00,  -5.199,  15.814,    33.3
2820.0,371,  84.0, 52.20,  -4.208,  15.814,    33.3
2820.0,371,  87.0, 52.32,  -4.000,  15.814,    33.3
2826.0,372,   0.0, 50.21, -66.376,  17.227,    60.3
2826.0,372,   3.0, 51.14, -64.500,  17.227,    60.3
2826.0,372,   6.0, 52.05, -62.570,  17.227,    60.3
2826.0,372,   9.0, 52.95, -60.514,  17.227,    60.3
2826.0,372,  12.0, 53.78, -58.195,  17.227,    60.3
2826.0,372,  15.0, 54.40, -55.916,  17.227,    60.3
2826.0,372,  18.0, 54.94, -53.451,  17.227,    60.3
2826.0,372,  21.0, 55.27, -51.069,  17.227,    60.3
2826.0,372,  24.0, 55.82, -48.725,  17.227,    60.3
2826.0,372,  27.0, 55.76, -47.962,  22.877,    60.3
2826.0,372,  30.0, 55.70, -47.480,  22.877,    60.3
2826.0,372,  33.0, 55.65, -47.378,  22.877,    60.3
2826.0,372,  36.0, 55.58, -47.213,  22.877,    60.3
2826.0,372,  39.0, 55.49, -46.986,  22.877,    60.3
2826.0,372,  42.0, 55.38, -46.726,  22.877,    60.3
2826.0,372,  45.0, 55.28, -46.464,  22.877,    60.3
2826.0,372,  48.0, 55.32, -46.169,  22.877,    60.3
2826.0,372,  51.0, 55.37, -43.199,  17.227,    60.3
2826.0,372,  54.0, 55.32, -40.155,  17.227,    60.3
2826.0,372,  57.0, 55.30, -37.138,  17.227,    60.3
2826.0,372,  60.0, 55.09, -34.170,  17.227,    60.3
2826.0,372,  63.0, 54.76, -31.302,  17.227,    60.3
2826.0,372,  66.0, 54.38, -28.828,  17.227,    60.3
2826.0,372,  69.0, 54.32, -26.200,  17.227,    60.3
2826.0,372,  72.0, 54.15, -23.736,  17.227,    60.3
2826.0,372,  75.0, 53.89, -21.983,  17.227,    60.3
2826.0,372,  78.0, 53.55, -20.346,  17.227,    60.3
2826.0,372,  81.0, 53.27, -18.543,  17.227,    60.3
2826.0,372,  84.0, 53.00, -16.868,  17.227,    60.3
2826.0,372,  87.0, 52.67, -15.464,  17.227,    60.3
2826.0,372,  90.0, 52.52, -14.258,  17.227,    60.3
2826.0,372,  93.0, 52.55, -13.014,  17.227,    60.3
2826.0,372,  96.0, 52.55, -11.687,  17.227,    60.3
2826.0,372,  99.0, 52.36, -10.181,  17.227,    60.3
2826.0,372, 102.0, 52.29,  -9.156,  17.227,    60.3
2826.0,372, 105.0, 52.41,  -8.346,  17.227,    60.3
2826.0,372, 108.0, 52.44,  -7.326,  17.227,    60.3
2826.0,372, 111.0, 52.43,  -6.451,  17.227,    60.3
2826.0,372, 114.0, 52.38,  -5.533,  17.227,    60.3
2826.0,372, 117.0, 52.50,  -5.036,  17.227,    60.3
2826.0,372, 120.0, 52.63,  -4.523,  17.227,    60.3
2826.0,372, 123.0, 52.74,  -4.000,  17.227,    60.3
2832.0,373,   0.0, 50.21, -66.376,  20.473,  1462.7
2832.0,373,   3.0, 50.66, -65.144,  20.473,  1462.7
2832.0,373,   6.0, 51.17, -63.991,  20.473,  1462.7
2832.0,373,   9.0, 51.61, -62.830,  20.473,  1462.7
2832.0,373,  12.0, 51.97, -61.813,  20.473,  1462.7
2832.0,373,  15.0, 52.38, -60.794,  20.473,  1462.7
2832.0,373,  18.0, 52.78, -59.568,  20.473,  1462.7
2832.0,373,  21.0, 53.10, -58.139,  20.473,  1462.7
2832.0,373,  24.0, 53.26, -56.829,  20.473,  1462.7
2832.0,373,  27.0, 52.73, -55.536,  26.510,  1462.7
2832.0,373,  30.0, 52.27, -54.276,  26.510,  1462.7
2832.0,373,  33.0, 52.00, -53.027,  26.510,  1462.7
2832.0,373,  36.0, 51.74, -51.959,  26.510,  1462.7
2832.0,373,  39.0, 51.37, -50.894,  26.510,  1462.7
2832.0,373,  42.0, 51.11, -49.647,  26.510,  1462.7
2832.0,373,  45.0, 50.98, -48.142,  26.510,  1462.7
2832.0,373,  48.0, 50.69, -46.809,  26.510,  1462.7
2832.0,373,  51.0, 50.34, -45.284,  27.510,  1462.7
2832.0,373,  54.0, 49.93, -43.868,  27.510,  1462.7
2832.0,373,  57.0, 49.46, -42.646,  27.510,  1462.7
2832.0,373,  60.0, 49.19, -41.303,  27.510,  1462.7
2832.0,373,  63.0, 49.16, -39.770,  27.510,  1462.7
2832.0,373,  66.0, 49.13, -38.152,  27.510,  1462.7
2832.0,373,  69.0, 49.10, -36.382,  27.510,  1462.7
2832.0,373,  72.0, 48.90, -34.822,  27.510,  1462.7
2832.0,373,  75.0, 48.51, -33.465,  27.510,  1462.7
2832.0,373,  78.0, 48.25, -31.968,  27.510,  1462.7
2832.0,373,  81.0, 48.12, -30.459,  27.510,  1462.7
2832.0,373,  84.0, 48.23, -29.196,  27.510,  1462.7
2832.0,373,  87.0, 48.54, -28.119,  27.510,  1462.7
2832.0,373,  90.0, 48.83, -26.706,  27.510,  1462.7
2832.0,373,  93.0, 49.01, -24.959,  27.510,  1462.7
2832.0,373,  96.0, 49.04, -23.557,  27.510,  1462.7
2832.0,373,  99.0, 48.91, -22.382,  27.510,  1462.7
2832.0,373, 102.0, 48.90, -21.219,  27.510,  1462.7
2832.0,373, 105.0, 49.03, -20.316,  27.510,  1462.7
2832.0,373, 108.0, 49.31, -19.330,  27.510,  1462.7
2832.0,373, 111.0, 49.74, -18.014,  27.510,  1462.7
2832.0,373, 114.0, 50.06, -16.745,  27.510,  1462.7
2832.0,373, 117.0, 50.34, -15.905,  27.510,  1462.7
2832.0,373, 120.0, 50.52, -15.020,  27.510,  1462.7
2832.0,373, 123.0, 50.60, -14.052,  27.510,  1462.7
2832.0,373, 126.0, 50.68, -13.304,  27.510,  1462.7
2832.0,373, 129.0, 50.79, -12.845,  27.510,  1462.7
2832.0,373, 132.0, 51.02, -12.291,  27.510,  1462.7
2832.0,373, 135.0, 51.37, -11.509,  27.510,  1462.7
2832.0,373, 138.0, 51.62, -10.799,  27.510,  1462.7
2832.0,373, 141.0, 51.78,  -9.969,  27.510,  1462.7
2832.0,373, 144.0, 51.78,  -9.326,  27.510,  1462.7
2832.0,373, 147.0, 51.63,  -8.872,  27.510,  1462.7
2832.0,373, 150.0, 51.62,  -8.630,  27.510,  1462.7
2832.0,373, 153.0, 51.76,  -8.557,  27.510,  1462.7
2832.0,373, 156.0, 52.01,  -8.320,  27.510,  1462.7
2832.0,373, 159.0, 52.34,  -7.911,  27.510,  1462.7
2832.0,373, 162.0, 52.56,  -7.611,  27.510,  1462.7
2832.0,373, 165.0, 52.66,  -7.318,  27.510,  1462.7
2832.0,373, 168.0, 52.76,  -7.102,  27.510,  1462.7
2832.0,373, 171.0, 52.87,  -6.962,  27.510,  1462.7
2832.0,373, 174.0, 52.90,  -6.884,  27.510,  1462.7
2832.0,373, 177.0, 52.83,  -6.855,  27.510,  1462.7
2832.0,373, 180.0, 53.01,  -6.823,  27.510,  1462.7
2832.0,373, 183.0, 53.47,  -6.771,  27.510,  1462.7
2832.0,373, 186.0, 53.71,  -6.605,  27.510,  1462.7
2832.0,373, 189.0, 53.73,  -6.324,  27.510,  1462.7
2832.0,373, 192.0, 53.65,  -6.227,  27.510,  1462.7
2832.0,373, 195.0, 53.47,  -6.316,  27.510,  1462.7
2832.0,373, 198.0, 53.38,  -6.469,  27.510,  1462.7
2832.0,373, 201.0, 53.37,  -6.686,  27.510,  1462.7
2832.0,373, 204.0, 53.48,  -6.785,  27.510,  1462.7
2832.0,373, 207.0, 53.69,  -6.768,  27.510,  1462.7
2832.0,373, 210.0, 53.75,  -6.717,  27.510,  1462.7
2832.0,373, 213.0, 53.67,  -6.635,  27.510,  1462.7
2832.0,373, 216.0, 53.53,  -6.682,  27.510,  1462.7
2832.0,373, 219.0, 53.34,  -6.856,  27.510,  1462.7
2832.0,373, 222.0, 53.16,  -7.394,  27.510,  1462.7
2832.0,373, 225.0, 52.94,  -8.301,  27.510,  1462.7
2832.0,373, 228.0, 52.81,  -8.822,  27.510,  1462.7
2832.0,373, 231.0, 52.77,  -9.010,  27.510,  1462.7
2832.0,373, 234.0, 52.65,  -9.218,  27.510,  1462.7
2832.0,373, 237.0, 52.50,  -9.498,  27.510,  1462.7
2832.0,373, 240.0, 52.25,  -9.880,  27.510,  1462.7
2832.0,373, 243.0, 51.92, -10.362,  27.510,  1462.7
2832.0,373, 246.0, 51.73, -10.867,  27.510,  1462.7
2832.0,373, 249.0, 51.66, -11.533,  27.510,  1462.7
2832.0,373, 252.0, 51.66, -12.078,  27.510,  1462.7
2832.0,373, 255.0, 51.77, -12.603,  27.510,  1462.7
2832.0,373, 258.0, 51.91, -12.947,  27.510,  1462.7
2832.0,373, 261.0, 52.07, -13.110,  27.510,  1462.7
2832.0,373, 264.0, 51.99, -13.309,  27.510,  1462.7
2832.0,373, 267.0, 51.71, -13.484,  27.510,  1462.7
2832.0,373, 270.0, 51.61, -13.720,  27.510,  1462.7
2832.0,373, 273.0, 51.69, -14.018,  27.510,  1462.7
2832.0,373, 276.0, 51.95, -14.268,  27.510,  1462.7
2832.0,373, 279.0, 52.39, -14.421,  27.510,  1462.7
2832.0,373, 282.0, 52.62, -14.399,  27.510,  1462.7
2832.0,373, 285.0, 52.74, -14.212,  27.510,  1462.7
2832.0,373, 288.0, 52.79, -13.958,  27.510,  1462.7
2832.0,373, 291.0, 52.75, -13.569,  27.510,  1462.7
2832.0,373, 294.0, 52.84, -13.475,  27.510,  1462.7
2832.0,373, 297.0, 53.06, -13.676,  27.510,  1462.7
2832.0,373, 300.0, 53.22, -13.712,  27.510,  1462.7
2838.0,374,   0.0, 50.21, -66.376,  15.834,    59.2
2838.0,374,   3.0, 51.45, -64.053,  15.834,    59.2
2838.0,374,   6.0, 52.55, -61.398,  15.834,    59.2
2838.0,374,   9.0, 53.42, -58.260,  15.834,    59.2
2838.0,374,  12.0, 54.12, -55.127,  15.834,    59.2
2838.0,374,  15.0, 54.78, -51.748,  15.834,    59.2
2838.0,374,  18.0, 55.37, -47.988,  15.834,    59.2
2838.0,374,  21.0, 55.78, -43.952,  15.834,    59.2
2838.0,374,  24.0, 55.91, -39.962,  15.834,    59.2
2838.0,374,  27.0, 55.91, -39.357,  21.630,    59.2
2838.0,374,  30.0, 55.87, -38.656,  21.630,    59.2
2838.0,374,  33.0, 55.79, -37.962,  21.630,    59.2
2838.0,374,  36.0, 55.81, -37.209,  21.630,    59.2
2838.0,374,  39.0, 55.91, -36.272,  21.630,    59.2
2838.0,374,  42.0, 55.78, -35.485,  21.630,    59.2
2838.0,374,  45.0, 55.52, -35.141,  21.630,    59.2
2838.0,374,  48.0, 55.26, -34.508,  21.630,    59.2
2838.0,374,  51.0, 54.94, -31.648,  17.728,    59.2
2838.0,374,  54.0, 54.56, -29.179,  17.728,    59.2
2838.0,374,  57.0, 54.42, -26.719,  17.728,    59.2
2838.0,374,  60.0, 54.24, -24.263,  17.728,    59.2
2838.0,374,  63.0, 53.93, -22.349,  17.728,    59.2
2838.0,374,  66.0, 53.53, -20.591,  17.728,    59.2
2838.0,374,  69.0, 53.25, -18.802,  17.728,    59.2
2838.0,374,  72.0, 52.98, -17.143,  17.728,    59.2
2838.0,374,  75.0, 52.66, -15.558,  17.728,    59.2
2838.0,374,  78.0, 52.51, -14.362,  17.728,    59.2
2838.0,374,  81.0, 52.54, -13.131,  17.728,    59.2
2838.0,374,  84.0, 52.54, -11.815,  17.728,    59.2
2838.0,374,  87.0, 52.37, -10.324,  17.728,    59.2
2838.0,374,  90.0, 52.30,  -9.308,  17.728,    59.2
